sent_id,sys_name,orig_sent,simp_sent,sys_type,fluency,fluency_zscore,meaning,meaning_zscore,simplicity,simplicity_zscore
322,PBMT-R,"After the Jerilderie raid, the gang laid low for 16 months evading capture.","After Jerilderie, the gang was low for 15 months evading capture.",PBMT,75.4,-0.002247227,42.26666667,-0.7602565659999999,28.8,-0.859554699
214,ACCESS,"Jeanne Marie-Madeleine Demessieux (February 13, 1921 November 11, 1968), was a French organist, pianist, composer, and pedagogue.","Jeanne Demessieux (born Paris, 13 February 1921; died Paris, 11 November 1968), was a French organist and composer.",NeuralSeq2Seq,86.0,0.290948933,75.86666667,0.47016570399999996,73.6,0.637006407
162,DMASS-DCSS,"Naas is a major ""Dublin Suburb"" town, with many people living in Naas and working in Dublin.","Naas is a big ""Dublin Suburb"" town. Many people living in Naas and worked in Dublin.",NeuralSeq2Seq,74.8,0.021632653999999998,87.8,0.78393998,47.0,-0.1131442
227,Dress-Ls,"During childhood she suffered from collapsed lungs twice, she had pneumonia 4-5 times a year, a ruptured appendix, and had a tonsillar cyst.","During childhood she suffered from collapsed lungs twice, she had pneumonia 4-5 times a year, a ruptured appendix.",NeuralSeq2Seq,78.6,0.11153312300000001,72.53333333,0.332219657,51.4,-0.051022116
307,Hybrid,"The latter provided audiences with the sort of information later provided by intertitles, and can help historians imagine what the film may have been like.","Provided with the latter audiences provided the sort of information, and can help historians imagine what the film may have been like.",Semantics+PBMT,57.8,-0.623756203,44.93333333,-0.5287954460000001,20.2,-0.9788535690000001
175,ACCESS,"The PAD called for the resignation of the governments of Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat, whom the PAD accused of being proxies for Thaksin.","The PAD is called for the resignation of the governments of Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat. The PAD is thought to be a proxies for Thaksin.",NeuralSeq2Seq,58.46666667,-0.475111375,54.26666667,-0.19674949100000003,49.4,-0.075898047
19,Hybrid,"Today NRC is organised as an independent, private foundation.","Today NRC is organised,.",Semantics+PBMT,55.33333333,-0.815896732,30.33333333,-0.9574025279999999,46.2,-0.13288493099999998
284,ACCESS,"On June 1, 1972, he and fellow RAF members Jan-Carl Raspe and Holger Meins were apprehended after a lengthy shootout in Frankfurt.","On June 1, 1972, he and fellow RAF members Jan-Carl Raspe and Holger Meins were killed when they were shootout in Frankfurt.",NeuralSeq2Seq,64.06666667,-0.285197436,35.73333333,-0.711962889,50.0,-0.08185977400000001
139,PBMT-R,This was demonstrated in the Miller-Urey experiment by Stanley L. Miller and Harold C. Urey in 1953.,This was shown in the Miller-Urey experiment by Harold C. L. Miller and Urey in 1953.,PBMT,88.33333333,0.559310225,42.93333333,-0.629644387,53.4,-0.155581881
149,ACCESS,Dry air wrapping around the southern periphery of the cyclone eroded most of the deep convection by early on September 12.,Dry air wrapping around the southern edge of the storm eroded most of the deep convection by early on September 12.,NeuralSeq2Seq,74.4,0.07781418,91.46666667,0.958315754,94.26666667,1.492425972
183,SBMT-SARI,"In December, 1967, Ten Boom was honored as one of the Righteous Among the Nations by the State of Israel.","In December, 1967, Ten Boom was honored as one of the fair in the States by the State of Israel.",SBMT,61.4,-0.401933172,45.13333333,-0.40524306,34.33333333,-0.487172038
316,PBMT-R,Some reports read that various factors increase the likelihood of both paralysis and hallucinations.,"Some reports say that various factors increase the likelihood of both paralysis, and hallucinations.",PBMT,91.86666667,0.625137128,94.66666667,1.06886434,66.0,0.38027955399999996
69,Dress-Ls,"Disney received a full-size Oscar statuette and seven miniature ones, presented to him by 10-year-old child actress Shirley Temple.",Disney received a full-size Oscar statuette and seven miniature ones.,NeuralSeq2Seq,97.26666667,0.830178952,65.2,0.151533669,67.4,0.311004949
21,Hybrid,"He was also named 1982 ""Sportsman of the Year"" by Sports Illustrated.","1982 he was named ""Sportsman.""",Semantics+PBMT,55.06666667,-0.6613746429999999,20.93333333,-1.250861466,24.93333333,-0.930219763
228,ACCESS,"Dr. David Lindenmeyer (Australian National University) has argued that the need for nest boxes indicates that logging practices are not ecologically sustainable, for conserving hollow-dependent species like Leadbeater's possum.",Dr. David Lindenmeyer (Australian National University) has said that the need for nest boxes show that logging practices are not ecologically sustainable. This means that Leadbeater's Possum can be found.,NeuralSeq2Seq,80.06666667,0.283016394,54.46666667,-0.112591774,47.93333333,-0.07504268
30,Hybrid,"Despina was discovered in late July, 1989 from the images taken by the Voyager 2 probe.","Despina was discovered, 1989 from the images taken.",Semantics+PBMT,62.4,-0.490154976,46.4,-0.470653855,31.6,-0.5909207670000001
70,SBMT-SARI,It was the first asteroid to be discovered by a spacecraft.,It was the first asteroid to be found by a ship.,SBMT,98.13333333,0.799970043,67.66666667,0.13408098400000001,67.33333333,0.508259137
315,DMASS-DCSS,"Civil unrest in northern Italy spawns the medieval musical form of Geisslerlieder, penitential songs sung by wandering bands of Flagellants.","The medieval musical form of penitential, Flagellants songs sung by WWII bands of Geisslerlieder.",NeuralSeq2Seq,68.2,-0.302659965,28.8,-1.018907005,26.66666667,-0.706014235
233,PBMT-R,Thereafter the county's administration was conducted at Duns or Lauder until Greenlaw became the county town in 1596.,After the administration was done at Duns or Lauder until Greenlaw became the county town in 1596.,PBMT,55.26666667,-0.679265371,60.2,-0.131337743,53.46666667,0.044560910999999995
209,PBMT-R,"In 1990, she was the only female entertainer allowed to perform in Saudi Arabia.","In 1990, she was the only female entertainer is allowed to perform in Saudi Arabia.",PBMT,74.86666667,0.056893905,79.66666667,0.540264879,26.26666667,-0.685566032
26,Dress-Ls,"On October 14, 1960, Presidential candidate John F. Kennedy proposed the concept of what became the Peace Corps on the steps of Michigan Union.","On October 14, 1960, presidential candidate John F. Kennedy proposed the concept of what became the Peace Corps on the steps of Michigan Union.",NeuralSeq2Seq,93.33333333,0.597435136,97.2,1.08463796,29.66666667,-0.5611322089999999
85,DMASS-DCSS,Vouvray-sur-Huisne is a commune in the Sarthe department in the region of Pays-de-la-Loire in northwestern France.,It is found in the region Pays de la location@4 in the Sarthe department in the west of France.,NeuralSeq2Seq,74.4,-0.08561927400000001,29.33333333,-0.9674624890000001,21.8,-0.9148603259999999
221,Dress-Ls,A matchbook is a small cardboard folder (matchcover) enclosing a quantity of matches and having a coarse striking surface on the exterior.,A matchbook is a small cardboard container.,NeuralSeq2Seq,93.13333333,0.58284643,46.93333333,-0.40157438799999995,66.8,0.487117817
229,ACCESS,"The Montreal Canadiens are a professional ice hockey team based in Montreal, Quebec, Canada.",The Montreal Canadiens are an ice hockey team in the National Hockey League (NHL).,NeuralSeq2Seq,95.2,0.6812886990000001,70.53333333,0.218271308,67.06666667,0.578529748
121,DMASS-DCSS,He was diagnosed with inoperable abdominal cancer in April 1999.,He was told that he was sick with cancer in April 1999.,NeuralSeq2Seq,92.06666667,0.527332737,63.06666667,0.0028725940000000004,82.26666667,1.012082296
234,DMASS-DCSS,No skater has yet accomplished a quadruple Axel in competition.,No skater has yet a sharply Axel in tournament.,NeuralSeq2Seq,35.6,-1.304551077,35.46666667,-0.7542333640000001,22.26666667,-0.997274465
79,DMASS-DCSS,"Historically, the sensations of itch and pain have not been considered to be independent of each other until recently, where it was found that itch has several features in common with pain, but exhibits notable differences.","It is thought that itch has many features in common with pain, but shows notable differences. It is thought to be independent of each other until recently.",NeuralSeq2Seq,71.8,0.015039449,45.73333333,-0.43984312,67.6,0.36286090200000004
123,DMASS-DCSS,The form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game.,Chess played is usually limited chess in which each player has a total of twelve minutes for the whole game.,NeuralSeq2Seq,66.33333333,-0.100479531,52.2,-0.336336664,47.0,-0.34347656299999996
276,ACCESS,"Furthermore, spectroscopic studies have shown evidence of hydrated minerals and silicates, which indicate rather a stony surface composition.","Because of this, spectroscopic studies have shown evidence of hydrated minerals and silicates, which show a stony surface.",NeuralSeq2Seq,90.6,0.629453252,81.0,0.512815977,87.53333333,0.932597663
50,Hybrid,"Ryan Prosser (born 10 July, 1988) is a professional rugby union player for Bristol Rugby in the Guinness Premiership.",Ryan Prosser (born 10 July Ryan Prosser (born 10 July is a rugby union player.,Semantics+PBMT,40.2,-1.178550987,55.06666667,-0.204345666,30.06666667,-0.708988301
285,SBMT-SARI,"Together they formed New Music Manchester, a group committed to contemporary music.","Together they were New Music Man, a group tied to the modern music.",SBMT,86.2,0.350468813,46.0,-0.34991368899999997,48.46666667,-0.048530214
270,Dress-Ls,"Instead, the crew fashioned a trailer with a cantilevered arm attached to the ""hovercraft"" and shot the scene while riding up Templin Highway north of Santa Clarita.","Instead, the crew made a trailer with a cantilevered arm attached to the ""hovercraft"".",NeuralSeq2Seq,96.33333333,0.6990045779999999,56.4,-0.12473208400000001,68.33333333,0.498337651
243,SBMT-SARI,"Bremer reported plans to put Saddam on trial, but claimed that the details of such a trial had not yet been determined.","Bremer said plans to put Saddam on trial, but said that the details of such a trial has not been set.",SBMT,73.4,0.04761525900000001,78.93333333,0.628366446,62.2,0.360375857
262,Dress-Ls,Others have theorized that Tresca was eliminated by the NKVD as retribution for criticism of the Stalin regime of the Soviet Union.,Others have thought that Tresca was eliminated by the NKVD.,NeuralSeq2Seq,96.33333333,0.683442419,59.66666667,-0.01793458,74.73333333,0.73222086
290,DMASS-DCSS,"Salem is a city in Essex County, Massachusetts, United States.",Salem is a city of Massachusetts in the United States.,NeuralSeq2Seq,91.26666667,0.580990019,80.2,0.660884579,73.53333333,0.753278923
303,Hybrid,"The body color varies from medium brown to gold-ish to beige-white; and occasionally, is marked with dark brown spots, especially on the limbs.","The body color varies, and is marked,.",Semantics+PBMT,77.26666667,0.068669892,27.93333333,-0.9078262690000001,40.73333333,-0.320729542
84,SBMT-SARI,"Volunteers provided food, blankets, water, children's toys, massages, and a live rock band performance for those at the stadium.","Volunteers given food, blankets, water, children's toys, massages, and a live rock band return for those at the stadium.",SBMT,64.93333333,-0.31764535,46.26666667,-0.357035001,25.93333333,-0.656993891
217,PBMT-R,Characteristics Radar observations indicate a fairly pure iron-nickel composition.,"Characteristics 1969, Radar observations indicate that it is made of iron-nickel.",PBMT,59.46666667,-0.520487733,45.26666667,-0.431543797,37.2,-0.407273145
240,PBMT-R,The crosier symbolises the monasteries of the region.,The crosier symbolises the monasteries.,PBMT,88.8,0.48939950200000004,79.0,0.594383171,69.86666667,0.5243000179999999
166,SBMT-SARI,"In the years before his final release in 1474, when he began preparations for the reconquest of Wallachia, Vlad resided with his new wife in a house in the Hungarian capital.","In the years before his final release in 1474, when he began to prepare for the reconquest of Wallachia, Vlad lived with his new wife in a house in the Hungarian capital.",SBMT,92.93333333,0.629820275,97.93333333,1.1786182459999999,68.93333333,0.564566965
358,Hybrid,"The string can vibrate in different modes just as a guitar string can produce different notes, and every mode appears as a different particle: electron, photon, gluon, etc.","The string can vibrate a guitar string can produce notes, and every mode appears, photon, gluon, etc.",Semantics+PBMT,32.0,-1.490114961,24.66666667,-0.985393457,17.66666667,-1.002390858
231,PBMT-R,"The term gribble was originally assigned to the wood-boring species, especially the first species described from Norway by Rathke in 1799, Limnoria lignorum.","The term gribble was originally used for the wood-boring species, especially the first species described from Norway by Rathke in 1799, Limnoria lignorum.",PBMT,94.4,0.632098907,97.33333333,1.179603867,76.8,0.745365932
282,ACCESS,The Prime Minister stays in office only as long as he or she retains the support of the lower house.,The Prime Minister stays in office only as long as he or she has the support of the lower house.,NeuralSeq2Seq,98.86666667,0.7998028140000001,97.33333333,1.160789328,85.73333333,1.069568543
156,Dress-Ls,"Usually portrayed as being bald, with long whiskers, he is said to be an incarnation of the Southern Polestar.",He is said to be an incarnation of the Southern Polestar.,NeuralSeq2Seq,96.86666667,0.7013154890000001,58.6,-0.080541314,70.0,0.555636366
302,ACCESS,"In April 2000, MINIX became free / open source software under a permissive free software licence, but by this time other operating systems had surpassed its capabilities, and it remained primarily an operating system for students and hobbyists.","In April 2000, MINIX became free / open source software under a permissive free software licence, but by this time other operating systems had become more important than the operating system for students and hobbyists.",NeuralSeq2Seq,92.8,0.602717734,61.46666667,0.09198838,49.53333333,-0.000808947
33,PBMT-R,"At the Voyager 2 images Ophelia appears as an elongated object, the major axis pointing towards Uranus.","At the Voyager 2 images Ophelia appears as a stretched object, the major axis pointing towards Uranus.",PBMT,76.66666667,0.072291772,92.6,0.9244976979999999,81.4,0.7928152490000001
211,ACCESS,Protests across the nation were suppressed.,Protests across the country were stopped.,NeuralSeq2Seq,95.26666667,0.7359086690000001,86.6,0.7278189009999999,94.93333333,1.213199292
272,Dress-Ls,"Wario Land The Wario Land series is a platforming series that started with Wario Land: Super Mario Land 3, a spin-off of the Super Mario Land series.",Meowth land is a platform game made by organization@1 for the Super Nintendo Entertainment series.,NeuralSeq2Seq,74.73333333,0.010065733,23.93333333,-1.150061682,44.53333333,-0.291179064
124,Dress-Ls,The Amazon Basin is the part of South America drained by the Amazon River and its tributaries.,The Amazon Basin is the part of South America drained by the Amazon River.,NeuralSeq2Seq,90.8,0.62242319,80.06666667,0.63387608,88.4,0.9999028520000001
65,DMASS-DCSS,He is also a member of another Jungiery boyband 183 Club.,Total number@2 number@3 number@4 number@5 number@6,NeuralSeq2Seq,13.8,-2.436679666,7.933333332999999,-1.849345884,5.533333333,-1.732169584
150,DMASS-DCSS,Calvin Baker is an American novelist.,Calvin Baker is an American writer.,NeuralSeq2Seq,98.73333333,0.852632225,89.73333333,0.8486659240000001,77.33333333,0.75993075
157,SBMT-SARI,"A few animals have chromatic response, changing color in changing environments, either seasonally (ermine, snowshoe hare) or far more rapidly with chromatophores in their integument (the cephalopod family).","A few animals have chromatic response, change color in a changing environment, either seasonally (ermine, snowshoe hare) or much faster with chromatophores in their coat (the cephalopod family).",SBMT,85.4,0.39305181299999997,85.0,0.6507033179999999,67.93333333,0.632038265
293,ACCESS,"Therefore, these PDFs can not be distributed without further manipulation if they contain images.","However, these PDFs cannot be found without further manipulation if they have images.",NeuralSeq2Seq,89.6,0.47780285200000006,47.6,-0.407554851,49.4,-0.008017935
184,ACCESS,Some articles are quite lengthy and rich in content while others are shorter (possibly stubs) and of lesser quality.,Some articles are very long and rich in content. Other articles are shorter and of lesser quality.,NeuralSeq2Seq,97.26666667,0.781865716,97.26666667,1.042564483,87.33333333,1.049640156
62,Hybrid,"It was discovered by Stephen P. Synnott in images from the Voyager 1 space probe taken on March 5, 1979 while orbiting around Jupiter.",It was discovered the Voyager 1 space probe taken.,Semantics+PBMT,41.2,-1.030005692,21.8,-1.3680797390000001,15.46666667,-1.221823656
337,PBMT-R,Meteora earned the band multiple awards and honors.,Meteora was nominated for many awards and honors.,PBMT,96.33333333,0.750969181,60.4,0.004809802,58.66666667,0.377750562
56,Hybrid,"Aside from this, Cameron has often worked in Christian-themed productions, among them the post-Rapture films Left Behind: The Movie, Left Behind II: Tribulation Force, and Left Behind: World at War, in which he plays Cameron ""Buck"" Williams.","Aside from this, Cameron has often worked in Christian-themed productions, among them the post-Rapture films Left Behind: the Movie, Left Behind II: Tribulation Force, and Left Behind: at World War, in which he plays Cameron ""Buck"" Williams.",Semantics+PBMT,85.4,0.361677441,92.46666667,1.0050775790000002,27.86666667,-0.593789308
302,DMASS-DCSS,"In April 2000, MINIX became free / open source software under a permissive free software licence, but by this time other operating systems had surpassed its capabilities, and it remained primarily an operating system for students and hobbyists.","In April 2000, MINIX became free offensive source program under a permissive free software licence, but by this time other operating systems had become free, and it was mostly an operating system for students and hobbyists.",NeuralSeq2Seq,80.46666667,0.212383646,34.53333333,-0.6755287329999999,33.86666667,-0.393970439
62,PBMT-R,"It was discovered by Stephen P. Synnott in images from the Voyager 1 space probe taken on March 5, 1979 while orbiting around Jupiter.","It was found by Stephen P. Synnott in images from the Voyager 1 space probe taken on March 5, 1979, while orbit around Jupiter.",PBMT,71.2,-0.128938156,89.2,0.9040483140000001,54.0,0.185540519
288,PBMT-R,The collapsed dome of the main church has been restored entirely.,The collapsed on top of the main church has been restored.,PBMT,60.93333333,-0.45916710200000005,53.73333333,-0.059023519,36.0,-0.299529008
35,Dress-Ls,"Some towns on the Eyre Highway in the south-east corner of Western Australia, between the South Australian border almost as far as Caiguna, do not follow official Western Australian time.","Some towns on the Eyre Highway in the south-east corner of Western Australia, between the South Australian border almost as far as Caiguna.",NeuralSeq2Seq,59.4,-0.530915741,30.33333333,-0.9442598609999999,34.26666667,-0.612082007
187,Dress-Ls,"Terms such as ""undies"" for underwear and ""movie"" for ""moving picture"" are oft-heard terms in English.",Unk,NeuralSeq2Seq,5.466666667,-2.992251366,1.266666667,-2.109766241,2.133333333,-1.9552486519999999
54,SBMT-SARI,The International Fight League was an American mixed martial arts (MMA) promotion billed as the world's first MMA league.,The global Fight League was an American mixed martial arts (MMA) promotion billed as the world's first MMA league.,SBMT,94.8,0.6952552,55.53333333,-0.189597875,50.13333333,-0.15375461099999999
305,Hybrid,"The area covered by the warning issued on September 22 was extended southwards as Jose intensified, before being canceled soon after landfall on September 23.","The area covered by the warning issued was extended southwards Jose intensified, being.",Semantics+PBMT,41.2,-1.261254783,35.46666667,-0.85711287,24.8,-0.841233972
263,ACCESS,This resulted in both Montenegro and Serbia becoming independent countries.,This caused both Montenegro and Serbia to become an independent country.,NeuralSeq2Seq,82.6,0.30905974199999997,81.46666667,0.537001001,67.66666667,0.307517137
285,DMASS-DCSS,"Together they formed New Music Manchester, a group committed to contemporary music.","Together they started New Music Manchester, a group sent to modern music.",NeuralSeq2Seq,66.86666667,-0.30882157,62.73333333,-0.018687672,43.06666667,-0.12637030800000001
287,SBMT-SARI,It is now the site of Meher Baba's samadhi (tomb-shrine) as well as facilities and accommodations for pilgrims.,It is now the site of Meher Baba's samadhi (tomb-shrine) as well as plants and sites for pilgrims.,SBMT,83.0,0.261794191,62.2,0.041699334,53.13333333,0.101675585
89,PBMT-R,"None of the authors, contributors, sponsors, administrators, vandals, or anyone else connected with Wikipedia, in any way whatsoever, can be responsible for your use of the information contained in or linked from these web pages.","None of the authors, editors, sponsors or administrators, vandals, or anyone else connected with Wikipedia in any way at all, can be responsible for your use of the information which is web pages.",PBMT,72.0,-0.046564855,72.06666667,0.359965495,41.2,-0.279125467
270,Hybrid,"Instead, the crew fashioned a trailer with a cantilevered arm attached to the ""hovercraft"" and shot the scene while riding up Templin Highway north of Santa Clarita.",", the crew fashioned a trailer with a cantilevered arm attached ""shot"" and the scene.",Semantics+PBMT,37.33333333,-1.525354712,35.53333333,-0.8627744479999999,34.33333333,-0.5420713739999999
178,ACCESS,"He excuses himself because he has to leave for rehearsal, and he and Dr. Schön leave.","He tells him that he has to leave for rehearsal, and he and Drön leave.",NeuralSeq2Seq,84.13333333,0.322189481,63.33333333,0.07598853900000001,69.86666667,0.593806369
50,PBMT-R,"Ryan Prosser (born 10 July, 1988) is a professional rugby union player for Bristol Rugby in the Guinness Premiership.","Ryan Prosser born 10 July, 1988) is a rugby union player for Bristol Rugby in the Guinness Premiership.",PBMT,75.26666667,0.060176562,95.0,0.9777048979999999,63.4,0.292924379
347,PBMT-R,"Gimnasia hired first famed Colombian trainer Francisco Maturana, and then Julio César Falcioni, but both had limited success.","Gimnasia hired first famed Colombian trainer Francisco Maturana, and then Julio César Falcioni, both with limited success.",PBMT,76.2,0.130300725,96.8,1.009860315,50.46666667,-0.031564019
77,ACCESS,"Benchmarking conducted by PassMark Software highlights the 2009 version's 52 second install time, 32 second scan time, and 7 MB memory utilization.","Benchmarking started by PassMark Software in the 2009 version's 52 second install time, 32 second scan time, and 7 MB memory use.",NeuralSeq2Seq,64.06666667,-0.21837664199999998,77.13333333,0.42751095100000003,62.13333333,0.327973057
317,SBMT-SARI,His sentence was transportation to Australia for seven years.,His sentence was travel to Australia for seven years.,SBMT,71.06666667,-0.116757931,81.06666667,0.510265427,71.13333333,0.427585857
188,SBMT-SARI,"Jurisdiction draws its substance from public international law, conflict of laws, constitutional law and the powers of the executive and legislative branches of government to allocate resources to best serve the needs of its native society.","Court takes its substance from public the law, conflict of laws, law law and the powers of the executive and legislative branches of government to spend resources to best serve the needs of its native society.",SBMT,41.53333333,-1.1451515859999999,54.4,-0.247734013,43.8,-0.305764358
289,PBMT-R,"In 2005, Meissner became the second American woman to land the triple Axel jump in national competition.","In 2005, with became the first American woman to do a triple Axel jump in the national football competition.",PBMT,39.0,-1.214161252,17.53333333,-1.234907099,17.06666667,-0.907392802
290,SBMT-SARI,"Salem is a city in Essex County, Massachusetts, United States.","Salem is a town in Essex County, Texas, United States.",SBMT,80.86666667,0.239984425,23.46666667,-1.03241935,25.93333333,-0.647824945
314,DMASS-DCSS,The SAT Reasoning Test (formerly Scholastic Aptitude Test and Scholastic Assessment Test) is a standardized test for college admissions in the United States.,The SAT Reasoning Test (Scholastic Aptitude Test and Scholastic Assessment Test) is a test for college admissions in the United States.,NeuralSeq2Seq,90.93333333,0.598678933,88.6,0.844044703,74.73333333,0.729055835
170,SBMT-SARI,Reflection nebulae are usually blue because the scattering is more efficient for blue light than red (this is the same scattering process that gives us blue skies and red sunsets).,Focus nebulae tend to be blue as the release is more good for blue light than red (this is the same release process that give us the blue sky and red sunsets).,SBMT,66.0,-0.183520503,39.26666667,-0.68130638,29.66666667,-0.661136959
62,Dress-Ls,"It was discovered by Stephen P. Synnott in images from the Voyager 1 space probe taken on March 5, 1979 while orbiting around Jupiter.","It was found by Stephen P. Synnott in images from the Voyager 1 space probe taken on March 5, 1979.",NeuralSeq2Seq,93.93333333,0.668532084,79.8,0.57878433,68.46666667,0.436531493
252,Hybrid,"West Berlin had its own postal administration, separate from West Germany's, which issued its own postage stamps until 1990.","West Berlin had its postal administration, which, its issued postage stamps.",Semantics+PBMT,50.86666667,-0.674582418,58.06666667,-0.137195247,33.33333333,-0.6461071070000001
33,Hybrid,"At the Voyager 2 images Ophelia appears as an elongated object, the major axis pointing towards Uranus.","Images Ophelia appears, the axis pointing towards Uranus.",Semantics+PBMT,50.33333333,-0.713689445,37.13333333,-0.8119510659999999,29.8,-0.714253045
214,PBMT-R,"Jeanne Marie-Madeleine Demessieux (February 13, 1921 November 11, 1968), was a French organist, pianist, composer, and pedagogue.","Jeanne Demessieux (born 13 February 1921, 11 November 1968), was a French organist and composer.",PBMT,84.73333333,0.397166116,74.26666667,0.38605188799999995,75.66666667,0.576078911
242,DMASS-DCSS,"Bankers from ShoreBank, a community development bank in Chicago, helped Yunus with the official incorporation of the bank under a grant from the Ford Foundation.","Bankers from ShoreBank, a community development bank in Chicago, helped Yunus with the government saying that the Bank was independent from the Ford Foundation.",NeuralSeq2Seq,83.33333333,0.357976698,42.0,-0.602202076,55.2,0.025915443
177,Hybrid,While at Kahn he was chief architect for the Fisher Building in 1928.,While he was architect in 1928.,Semantics+PBMT,57.66666667,-0.6896463979999999,35.06666667,-0.851865038,38.93333333,-0.440960015
188,Hybrid,"Jurisdiction draws its substance from public international law, conflict of laws, constitutional law and the powers of the executive and legislative branches of government to allocate resources to best serve the needs of its native society.","Jurisdiction draws its substance, conflict laws, and the powers of the executive and branches of government to allocate resources to serve the needs.",Semantics+PBMT,62.53333333,-0.381570332,41.66666667,-0.500598427,29.4,-0.545691539
211,Hybrid,Protests across the nation were suppressed.,Protests were suppressed.,Semantics+PBMT,94.4,0.6722107270000001,73.73333333,0.38420084299999996,69.86666667,0.503300044
119,DMASS-DCSS,"Shade sets the main plot of the novel in motion when he impetuously defies that law, and inadvertently initiates a chain of events that leads to the destruction of his colony's home, forcing their premature migration, and his separation from them.","Shade sets the main plot of the novel in motion when he impetuously defies that law, and accidentally enters a chain of events that leads to the destruction of his colony's home, killing their Sunshine migration, and his separation from them.",NeuralSeq2Seq,79.13333333,0.152132756,69.93333333,0.307010298,47.73333333,-0.061462429000000006
7,Dress-Ls,They are culturally akin to the coastal peoples of Papua New Guinea.,They are culturally referring to the coastal peoples of Papua New Guinea.,NeuralSeq2Seq,93.6,0.691466135,50.73333333,-0.23280181,46.06666667,-0.121785213
238,SBMT-SARI,Computer performance is characterized by the amount of useful work accomplished by a computer system compared to the time and resources used.,The team's performance is seen by the amount of useful work done by a computer system in comparison to the time and resources used.,SBMT,76.06666667,0.09645228,30.6,-0.820928703,39.86666667,-0.278615501
193,ACCESS,"The lawyer, Brandon (Waise Lee), became his idol, and MK Sun grew up to be a lawyer.","Brandon (Waise Lee), became his idol, and MK Sun grew up to be a lawyer.",NeuralSeq2Seq,86.46666667,0.292115592,73.73333333,0.32888294100000004,61.6,0.277508677
221,SBMT-SARI,A matchbook is a small cardboard folder (matchcover) enclosing a quantity of matches and having a coarse striking surface on the exterior.,A matchbook is a small cardboard folder (matchcover) enclosing a number of games and having a coarse striking surface on the field.,SBMT,64.73333333,-0.319426624,32.46666667,-0.843003487,30.0,-0.556569833
267,ACCESS,"Depending on the context, another closely-related meaning of constituent is that of a citizen residing in the area governed, represented, or otherwise served by a politician; sometimes this is restricted to citizens who elected the politician.","Another closely-related meaning of constituent is that of a person living in the area governed, represented, or otherwise served by a politician; sometimes this is used for citizens who elected the politician.",NeuralSeq2Seq,88.93333333,0.46543658299999996,89.73333333,0.872757372,86.46666667,1.0843035109999999
331,SBMT-SARI,"Anyone may register a pedigree with the college, where they are carefully internally audited and require official proofs before being altered.","No one may make a pedigree with the college, where they are well the audited and call for official tests before being changed.",SBMT,51.2,-0.7490138059999999,17.6,-1.369411276,27.06666667,-0.675279768
315,SBMT-SARI,"Civil unrest in northern Italy spawns the medieval musical form of Geisslerlieder, penitential songs sung by wandering bands of Flagellants.","Civil unrest in North Italy spawns the medieval musical form of Geisslerlieder, penitential songs sung by roaming bands of Flagellants.",SBMT,74.2,0.073661966,91.26666667,0.90504171,57.26666667,0.23768694
256,PBMT-R,"The name survives as a brand for a related spin-off digital television channel, digital radio station, and website which have survived the demise of the printed magazine.","The name survives as a brand for a new digital television, digital radio station, and website which have survived the end of the printed magazine.",PBMT,73.93333333,-0.386449279,76.93333333,0.520270323,66.6,0.551106827
59,ACCESS,"The story of Christmas is based on the biblical accounts given in the Gospel of Matthew, namely - and the Gospel of Luke, specifically -.","The story of Christmas is based on the story of the story of the Gospel of Matthew, the Gospel of Luke, and the Gospel of Luke.",NeuralSeq2Seq,60.26666667,-0.526488188,64.46666667,0.151989077,32.13333333,-0.502977165
230,SBMT-SARI,Small value inductors can also be built on integrated circuits using the same processes that are used to make transistors.,Small value drivers can also be based on chips using the same methods that are used to make transistors.,SBMT,83.8,0.268768508,44.46666667,-0.398037388,57.26666667,0.23262495600000002
188,ACCESS,"Jurisdiction draws its substance from public international law, conflict of laws, constitutional law and the powers of the executive and legislative branches of government to allocate resources to best serve the needs of its native society.","Jurisdiction is a term that comes from public international law, conflict of laws, constitutional law and the powers of the government to make the government best serve the needs of its native society.",NeuralSeq2Seq,85.13333333,0.330473682,69.6,0.314812942,77.8,0.950497348
76,PBMT-R,"Seventh sons have strong ""knacks"" (specific magical abilities), and seventh sons of seventh sons are both extraordinarily rare and powerful.","His sons have strong ""knacks (specific magical abilities), and seventh sons of her sons are very rare and powerful.",PBMT,77.13333333,-0.055645024,36.86666667,-0.6741223270000001,45.4,-0.15056434300000002
291,DMASS-DCSS,Forty-nine species of pipefish and nine species of seahorse have been recorded.,Pipefish species of forty-nine and nine species of chinchilla have been made.,NeuralSeq2Seq,41.2,-1.194525789,28.46666667,-0.961163365,21.86666667,-0.791809654
225,Hybrid,"Samovar & Porter (1994), p. 84 Syrians did not congregate in urban enclaves; many of the immigrants who had worked as peddlers were able to interact with Americans on a daily basis.","Samovar & Porter (1994), p 84 Syrians congregate did many of the immigrants who had worked peddlers were to interact.",Semantics+PBMT,32.53333333,-1.535638249,19.93333333,-1.2870231140000001,14.6,-0.9503452459999999
72,Hybrid,It continues as the Bohemian Switzerland in the Czech Republic.,It continues.,Semantics+PBMT,87.73333333,0.419908675,4.466666667,-2.016915109,17.33333333,-1.215277769
